30064771173,128849018880,REACHING_DEF,"['percent-receiving-aid', 'cost-after-aid']"
30064771174,68719476849,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771174,30064771175,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771175,128849018880,REACHING_DEF,"tmp6 = uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771177,25769803798,REACHING_DEF,tmp6.median()
30064771177,128849018880,REACHING_DEF,tmp6.median()
30064771179,68719476853,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771179,30064771180,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771179,68719476848,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771179,30064771174,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771180,128849018880,REACHING_DEF,"tmp7 = uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771182,25769803799,REACHING_DEF,"tmp7.fillna(tmp6 = uni[['percent-receiving-aid', 'cost-after-aid']]
tmp6.median())"
30064771182,128849018880,REACHING_DEF,"tmp7.fillna(tmp6 = uni[['percent-receiving-aid', 'cost-after-aid']]
tmp6.median())"
30064771184,30064771185,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771184,128849018880,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']]"
30064771185,128849018880,REACHING_DEF,"uni[['percent-receiving-aid', 'cost-after-aid']] = tmp7 = uni[['percent-receiving-aid', 'cost-after-aid']]
tmp7.fillna(tmp6 = uni[['percent-receiving-aid', 'cost-after-aid']]
tmp6.median())"
30064771186,128849018880,REACHING_DEF,"uri = ""bolt://localhost:7687"""
30064771187,128849018880,REACHING_DEF,"username = ""neo4j"""
30064771188,128849018880,REACHING_DEF,"password = ""root@12345"""
30064771189,68719476864,REACHING_DEF,"Neo4jConnection(uri, username, password)"
30064771189,30064771190,REACHING_DEF,"Neo4jConnection(uri, username, password)"
30064771189,128849018880,REACHING_DEF,"Neo4jConnection(uri, username, password)"
30064771190,128849018880,REACHING_DEF,"tmp8 = Neo4jConnection(uri, username, password)"
30064771192,25769803800,REACHING_DEF,tmp8.connect()
30064771192,128849018880,REACHING_DEF,tmp8.connect()
30064771193,128849018880,REACHING_DEF,"neo4j_conn = tmp8 = Neo4jConnection(uri, username, password)
tmp8.connect()"
30064771194,146028888072,REACHING_DEF,render_template('index.html')
30064771194,128849018892,REACHING_DEF,render_template('index.html')
30064771196,128849018880,REACHING_DEF,app.route('/')
30064771197,68719476868,REACHING_DEF,app.route('/')(def index(...))
30064771197,30064771198,REACHING_DEF,app.route('/')(def index(...))
30064771197,128849018880,REACHING_DEF,app.route('/')(def index(...))
30064771198,128849018880,REACHING_DEF,index = app.route('/')(def index(...))
30064771200,68719476874,REACHING_DEF,request.form['college_name']
30064771200,30064771201,REACHING_DEF,request.form['college_name']
30064771200,128849018893,REACHING_DEF,request.form['college_name']
30064771201,128849018893,REACHING_DEF,college_name = request.form['college_name']
30064771202,68719476878,REACHING_DEF,"get_recommendations(neo4j_conn, college_name)"
30064771202,30064771203,REACHING_DEF,"get_recommendations(neo4j_conn, college_name)"
30064771202,128849018893,REACHING_DEF,"get_recommendations(neo4j_conn, college_name)"
30064771203,128849018893,REACHING_DEF,"recommendations = get_recommendations(neo4j_conn, college_name)"
30064771205,128849018893,REACHING_DEF,neo4j_conn.close()
30064771207,68719476883,REACHING_DEF,recommendations.to_dict(orient = 'records')
30064771207,30064771208,REACHING_DEF,recommendations.to_dict(orient = 'records')
30064771207,128849018893,REACHING_DEF,recommendations.to_dict(orient = 'records')
30064771208,128849018893,REACHING_DEF,recommendations_data = recommendations.to_dict(orient = 'records')
30064771209,146028888073,REACHING_DEF,"render_template('index.html', college_name = college_name, recommendations = recommendations_data)"
30064771209,128849018893,REACHING_DEF,"render_template('index.html', college_name = college_name, recommendations = recommendations_data)"
30064771210,68719476888,REACHING_DEF,['POST']
30064771210,30064771212,REACHING_DEF,['POST']
30064771210,128849018880,REACHING_DEF,['POST']
30064771212,128849018880,REACHING_DEF,"app.route('/recommend', methods = ['POST'])"
30064771213,68719476872,REACHING_DEF,"app.route('/recommend', methods = ['POST'])(def recommend(...))"
30064771213,30064771214,REACHING_DEF,"app.route('/recommend', methods = ['POST'])(def recommend(...))"
30064771213,128849018880,REACHING_DEF,"app.route('/recommend', methods = ['POST'])(def recommend(...))"
30064771214,128849018880,REACHING_DEF,"recommend = app.route('/recommend', methods = ['POST'])(def recommend(...))"
30064771215,128849018880,REACHING_DEF,"similarity_query = '''
MATCH (u1:University), (u2:University)
WHERE id(u1) < id(u2)
WITH u1, u2,
     gds.similarity.euclidean(
         [u1.actAvg, u1.satAvg, u1.acceptanceRate, u1.hsGpaAvg, u1.rankingDisplayRank, u1.businessRepScore, u1.engineeringRepScore],
         [u2.actAvg, u2.satAvg, u2.acceptanceRate, u2.hsGpaAvg, u2.rankingDisplayRank, u2.businessRepScore, u2.engineeringRepScore]
     ) AS euclideanDistance
MERGE (u1)-[similarity:SIMILARITY_EDGE]->(u2)
ON CREATE SET similarity.euclideanDistance = euclideanDistance;
'''"
30064771217,128849018880,REACHING_DEF,neo4j_conn.query(similarity_query)
30064771218,128849018880,REACHING_DEF,"graph_creation_query = """"""
// Check if the graph exists
CALL gds.graph.exists('myGraph') 
YIELD exists AS graphExists

// If the graph does not exist, create it
WITH 'myGraph' AS graphToCreate, graphExists
WHERE NOT graphExists
CALL gds.graph.project(graphToCreate, 'University', 'SIMILARITY_EDGE', {
  nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore']
}) YIELD graphName, nodeCount, relationshipCount
RETURN graphName, nodeCount, relationshipCount;
"""""""
30064771220,128849018880,REACHING_DEF,neo4j_conn.query(graph_creation_query)
30064771221,128849018880,REACHING_DEF,"scale_features_query = '''
MATCH (n)
WHERE n.scaledProperties IS NOT NULL
CALL gds.alpha.scaleProperties.mutate('myGraph', {
  nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
  scaler: ""MinMax"",
  mutateProperty: ""scaledProperties""
})
YIELD nodePropertiesWritten
RETURN nodePropertiesWritten;
'''"
30064771223,128849018880,REACHING_DEF,neo4j_conn.query(scale_features_query)
30064771224,68719476902,REACHING_DEF,"f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """""""
30064771224,30064771225,REACHING_DEF,"f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """""""
30064771224,128849018894,REACHING_DEF,"f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """""""
30064771225,128849018894,REACHING_DEF,"query = f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """""""
30064771226,68719476903,REACHING_DEF,{}
30064771226,30064771227,REACHING_DEF,{}
30064771226,128849018894,REACHING_DEF,{}
30064771227,128849018894,REACHING_DEF,tmp9 = {}
30064771228,30064771229,REACHING_DEF,tmp9['college_name']
30064771228,25769803804,REACHING_DEF,tmp9['college_name']
30064771228,128849018894,REACHING_DEF,tmp9['college_name']
30064771229,128849018894,REACHING_DEF,tmp9['college_name'] = college_name
30064771230,128849018894,REACHING_DEF,"parameters = tmp9 = {}
tmp9['college_name'] = college_name
tmp9"
30064771232,68719476912,REACHING_DEF,"connection.query(query, parameters)"
30064771232,30064771233,REACHING_DEF,"connection.query(query, parameters)"
30064771232,128849018894,REACHING_DEF,"connection.query(query, parameters)"
30064771233,128849018894,REACHING_DEF,"result = connection.query(query, parameters)"
30064771235,146028888074,REACHING_DEF,pd.DataFrame(result)
30064771235,128849018894,REACHING_DEF,pd.DataFrame(result)
30064771236,128849018880,REACHING_DEF,get_recommendations = def get_recommendations(...)
30064771237,128849018880,REACHING_DEF,__name__ == '__main__'
30064771239,128849018880,REACHING_DEF,"app.run(debug = True, host = '127.0.0.1', port = 8080)"
68719476736,30064771072,REACHING_DEF,list
68719476736,68719476791,REACHING_DEF,list
68719476736,128849018880,REACHING_DEF,list
68719476737,30064771074,REACHING_DEF,Flask
68719476737,128849018880,REACHING_DEF,Flask
68719476739,30064771076,REACHING_DEF,render_template
68719476739,68719476869,REACHING_DEF,render_template
68719476739,68719476869,REACHING_DEF,render_template
68719476739,68719476886,REACHING_DEF,render_template
68719476739,68719476869,REACHING_DEF,render_template
68719476739,68719476886,REACHING_DEF,render_template
68719476739,68719476869,REACHING_DEF,render_template
68719476739,68719476886,REACHING_DEF,render_template
68719476739,68719476869,REACHING_DEF,render_template
68719476739,68719476886,REACHING_DEF,render_template
68719476739,128849018880,REACHING_DEF,render_template
68719476741,30064771078,REACHING_DEF,request
68719476741,68719476873,REACHING_DEF,request
68719476741,68719476873,REACHING_DEF,request
68719476741,68719476873,REACHING_DEF,request
68719476741,68719476873,REACHING_DEF,request
68719476741,128849018880,REACHING_DEF,request
68719476743,30064771080,REACHING_DEF,GraphDatabase
68719476743,68719476764,REACHING_DEF,GraphDatabase
68719476743,68719476764,REACHING_DEF,GraphDatabase
68719476743,68719476765,REACHING_DEF,GraphDatabase
68719476743,68719476764,REACHING_DEF,GraphDatabase
68719476743,68719476765,REACHING_DEF,GraphDatabase
68719476743,68719476764,REACHING_DEF,GraphDatabase
68719476743,68719476765,REACHING_DEF,GraphDatabase
68719476743,68719476764,REACHING_DEF,GraphDatabase
68719476743,68719476765,REACHING_DEF,GraphDatabase
68719476743,128849018880,REACHING_DEF,GraphDatabase
68719476745,68719476825,REACHING_DEF,pd
68719476745,68719476824,REACHING_DEF,pd
68719476745,30064771082,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476745,68719476914,REACHING_DEF,pd
68719476745,68719476915,REACHING_DEF,pd
68719476747,30064771084,REACHING_DEF,MinMaxScaler
68719476747,128849018880,REACHING_DEF,MinMaxScaler
